cluster_id,category,canonical_keyword,member_keyword,support_count,proposed,accept
251,others,มีแต่เครื่องถั่วพูลน้อยมาก,มีแต่เครื่องถั่วพูลน้อยมาก,1,1,1
252,others,ปริมาณน้อยมาก,ปริมาณน้อยมาก,2,1,1
252,others,ปริมาณน้อยมาก,มีปริมาณน้อย,1,1,0
253,others,ออกหวานไปหน่อย,ออกหวานไปหน่อย,2,1,1
254,others,รสอ่อนไปนิด,รสอ่อนไปนิด,4,1,1
255,others,แข็งไปหน่อย,แข็งไปหน่อย,9,1,1
256,others,รสชาติไม่เค็มไม่หวาน,รสชาติไม่เค็มไม่หวาน,1,1,1
257,others,รสชาติน้ำราดหอมปลาสด,รสชาติน้ำราดหอมปลาสด,1,1,1
258,others,เนื้อดี,เนื้อดี,11,1,1
259,others,โอเคร,โอเคร,7,1,1
260,others,น้อยไปหน่อย,น้อยไปหน่อย,6,1,1
261,others,ยังไม่ถึง,ยังไม่ถึง,1,1,1
262,others,ทอดมาดี,ทอดมาดี,4,1,1
263,others,รสชาติพิลึก,รสชาติพิลึก,1,1,1
264,others,เนื้อแน่น,เนื้อแน่น,56,1,1
264,others,เนื้อแน่น,เนื้อแน่นๆ,8,1,0
264,others,เนื้อแน่น,เนื้อปูแน่นๆ,1,1,0
265,others,มาเต็มๆ,มาเต็มๆ,1,1,1
266,others,แห้งดี,แห้งดี,4,1,1
267,others,มันเนื้อหอมๆ,มันเนื้อหอมๆ,1,1,1
267,others,มันเนื้อหอมๆ,หอมมันเนื้อ,1,1,0
268,others,หวานมาก,หวานมาก,17,1,1
268,others,หวานมาก,หวานมากๆ,2,1,0
269,others,เค็มค่อนข้างมาก,เค็มค่อนข้างมาก,1,1,1
270,others,รสชาติไทยแท้,รสชาติไทยแท้,7,1,1
271,others,สวย,สวย,4,1,1
272,others,รสชาติโอเคค่ะ,รสชาติโอเคค่ะ,4,1,1
272,others,รสชาติโอเคค่ะ,รสชาติโอเคนะ,1,1,0
272,others,รสชาติโอเคค่ะ,รสชาติพอโอเค,1,1,0
273,others,ไม่อมน้ำมัน,ไม่อมน้ำมัน,13,1,1
274,others,น้ำซอสมะขามทำออกมาได้ดี,น้ำซอสมะขามทำออกมาได้ดี,1,1,1
275,others,อร่อยเหาะ,อร่อยเหาะ,3,1,1
275,others,อร่อยเหาะ,อร่อยเหอะ,1,1,0
276,others,แห้งมาก,แห้งมาก,9,1,1
276,others,แห้งมาก,แห้งมากๆ,1,1,0
277,others,รสชาติทั่วไป,รสชาติทั่วไป,3,1,1
278,others,ไม่แนะนำ,ไม่แนะนำ,7,1,1
279,others,กรอบนอกนุ่มในกำลังดี,กรอบนอกนุ่มในกำลังดี,1,1,1
280,others,รสชาดจัดจ้านมาก,รสชาดจัดจ้านมาก,1,1,1
281,others,เน้นๆ,เน้นๆ,3,1,1
282,others,น้ำขาหมูกลมกล่อม,น้ำขาหมูกลมกล่อม,1,1,1
283,others,มันดีมากๆ,มันดีมากๆ,1,1,1
284,others,รสชาดดี,รสชาตดี,42,1,0
284,others,รสชาดดี,รสชาดี,1,1,0
284,others,รสชาดดี,รสชาดดี,112,1,1
284,others,รสชาดดี,รดชาดดี,2,1,0
284,others,รสชาดดี,รศชาติดี,1,1,0
284,others,รสชาดดี,รสชาดดึ,1,1,0
285,others,หวานเจี๊ยบ,หวานเจี๊ยบ,4,1,1
286,others,อร่อยดี,อร่อยดี,118,1,1
286,others,อร่อยดี,อร่อยด้วย,2,1,0
286,others,อร่อยดี,อร่อยพอดี,2,1,0
287,others,หนังนุ่ม,หนังนุ่ม,3,1,1
287,others,หนังนุ่ม,หนังนุ่น,1,1,0
288,others,หมูทอดเกรียมไป,หมูทอดเกรียมไป,1,1,1
289,others,รสมือยังไม่คงที่,รสมือยังไม่คงที่,1,1,1
290,others,ถึงเครื่อง,ถึงเครื่อง,33,1,1
291,others,คุณภาพดี,คุณภาพดี,34,1,1
291,others,คุณภาพดี,คุณภาพพี,1,1,0
292,others,จานใหญ่,จานใหญ่,18,1,1
293,others,รสชาติอาหารดี,รสชาติอาหารดี,26,1,1
294,others,ดีมากๆ,ดีมากๆ,18,1,1
294,others,ดีมากๆ,ดีมาก!,1,1,0
294,others,ดีมากๆ,ฟูดีมาก,1,1,0
294,others,ดีมากๆ,ดีมากๆๆ,3,1,0
294,others,ดีมากๆ,ดีมากๆๆๆ,2,1,0
295,others,อร่อยสะใจ,อร่อยสะใจ,3,1,1
295,others,อร่อยสะใจ,อร่อยสมใจ,1,1,0
296,others,ข้าวเยอะ,ข้าวเยอะ,3,1,1
297,others,ทีเด็ด,ทีเด็ด,5,1,1
298,others,ไม่เช้มข้น,ไม่เช้มข้น,1,1,1
299,others,คุณภาพ,คุณภาพ,18,1,1
300,others,สดชื่นสุด ๆ,สดชื่นสุด ๆ,1,1,1
301,others,กลิ่นกระทะ,กลิ่นกระทะ,3,1,1
302,others,ติดเค็ม,ติดเค็ม,7,1,1
303,others,เปรี้ยวมากกก,เปรี้ยวมากกก,1,1,1
304,others,มันมาก,มันมาก,2,1,1
305,others,ไม่อร่อยยย,ไม่อร่อยยย,1,1,1
306,others,รสชาติตีนไก่ยังไม่เข้าเนื้อ,รสชาติตีนไก่ยังไม่เข้าเนื้อ,1,1,1
307,others,ร้อนๆ,ร้อนๆ,37,1,1
307,others,ร้อนๆ,ร้อน,34,1,0
308,others,ละมุนใจ,ละมุนใจ,1,1,1
309,others,หมูหมักนุ่ม,หมูหมักนุ่ม,2,1,1
310,others,น้ำซุปเข้มข้น,น้ำซุปไม่เข้มข้น,1,1,0
310,others,น้ำซุปเข้มข้น,น้ำซุปเข้มข้น,8,1,1
311,others,น้ำซุปไม่มีรสชาติ,น้ำซุปไม่มีรสชาติ,1,1,1
312,others,นิ่ม,นิ่ม,39,1,1
313,others,ขยี้มาให้ร่วนรับประทานง่าย,ขยี้มาให้ร่วนรับประทานง่าย,1,1,1
314,others,แยกเนื้อออกมาแล้ว,แยกเนื้อออกมาแล้ว,1,1,1
315,others,หอมมากครับ,หอมมากครับ,1,1,1
316,others,น่ารักมากกก,น่ารักมากกก,1,1,1
317,others,เคี้ยวเยอะ,เคี้ยวเยอะ,1,1,1
318,others,น้ำจิ้มแจ่วอร่อย,น้ำจิ้มแจ่วอร่อย,1,1,1
319,others,รสชาตอาหารกลางๆ,รสชาตอาหารกลางๆ,1,1,1
320,others,ปริมาณน้อย,ปริมาณน้อย,10,1,1
321,others,น้อย,น้อย,10,1,1
322,others,มีแต่มันหมู,มีแต่มันหมู,1,1,1
323,others,มัน,มัน,14,1,1
323,others,มัน,มันๆ,4,1,0
324,others,เสริฟตอนร้อนๆ,เสริฟตอนร้อนๆ,1,1,1
325,others,สดดี,สดดี,31,1,1
325,others,สดดี,ดีสุดๆ,4,1,0
326,others,ไม่ค่อยสด,ไม่ค่อยสด,29,1,1
326,others,ไม่ค่อยสด,ไม่ค่อยสุก,1,1,0
326,others,ไม่ค่อยสด,ไมาค่อยสด,1,1,0
327,others,ใหญ่,ใหญ่,34,1,1
327,others,ใหญ่,ให้น้อย,12,1,0
328,others,อร่อยมากๆๆๆ,อร่อยมากๆๆๆๆ,3,1,0
328,others,อร่อยมากๆๆๆ,อร่อยมากๆๆ,8,1,0
328,others,อร่อยมากๆๆๆ,อร่ิอยมากๆ,1,1,0
328,others,อร่อยมากๆๆๆ,อร่อยมากๆๆๆ,11,1,1
328,others,อร่อยมากๆๆๆ,อร่อยมากๆๆๆๆๆ,1,1,0
328,others,อร่อยมากๆๆๆ,อร่อยดีมากๆ,1,1,0
329,others,รสดีมาตรฐาน,รสดีมาตรฐาน,1,1,1
330,others,ละลายในปาก,ละลายในปาก,28,1,1
331,others,ติดหวาน,ติดหวาน,24,1,1
332,others,ซดน้ำได้ตลอด,ซดน้ำได้ตลอด,1,1,1
333,others,น้ำซุปอร่อย,น้ำซุปอร่อย,9,1,1
334,others,ผักนิ่มๆ,ผักนิ่มๆ,1,1,1
334,others,ผักนิ่มๆ,ผักนิ่ม,1,1,0
335,others,ไม่เผ็ดมาก,ไม่เผ็ดมาก,13,1,1
336,others,ต้องออกแรงเคี้ยวหน่อย,ต้องออกแรงเคี้ยวหน่อย,1,1,1
337,others,ไม่หวาน,ไม่หวาน,8,1,1
338,others,หวานเยอะไปหน่อย,หวานเยอะไปหน่อย,1,1,1
339,others,รสชาติอาหารถือว่าดี,รสชาติอาหารถือว่าดี,1,1,1
340,others,หมูนุ่มดี,หมูนุ่มดี,2,1,1
341,others,น้ำจิ้มติดหวาน,น้ำจิ้มติดหวาน,1,1,1
342,others,ผักแทบไม่เห็น,ผักแทบไม่เห็น,1,1,1
343,others,เยิ้มหวานมาก,เยิ้มหวานมาก,1,1,1
344,others,เดอะเบสท์,เดอะเบสท์,6,1,1
344,others,เดอะเบสท์,เดอะเบส,4,1,0
345,others,เสิร์ฟมาบนกระทะร้อนๆ,เสิร์ฟมาบนกระทะร้อนๆ,1,1,1
345,others,เสิร์ฟมาบนกระทะร้อนๆ,เสิร์ฟมาบนกะทะร้อน,1,1,0
346,others,ข้าวค่อนข้างแห้ง,ข้าวค่อนข้างแห้ง,1,1,1
347,others,ได้กลิ่นสมุนไพรชัดเจน,ได้กลิ่นสมุนไพรชัดเจน,1,1,1
348,others,รสชาติหวาน,รสชาติหวาน,3,1,1
349,others,ไม่มีกลิ่น,ไม่มีกลิ่น,2,1,1
350,others,ไม่มีกลิ่นคาว,ไม่มีกลิ่นคาว,5,1,1
351,others,เปรี้ยวโดดไปหน่อย,เปรี้ยวโดดไปหน่อย,2,1,1
352,others,กรอบดี,กรอบดี,6,1,1
353,others,หวานๆ,หวานๆ,10,1,1
354,others,ทำดี,ทำดี,4,1,1
355,others,หอมกระทะ,หอมกระทะ,25,1,1
355,others,หอมกระทะ,หอมกะทะ,3,1,0
356,others,กุ้งสดดี,กุ้งสดดี,2,1,1
357,others,ผัดร่วน,ผัดร่วน,2,1,1
357,others,ผัดร่วน,ร้อนพอดี,1,1,0
358,others,แห้ง,แห้ง,60,1,1
358,others,แห้ง,แห้งๆ,6,1,0
359,others,ธรรมดา,ธรรมดา,31,1,1
360,others,หอมกระทะสุดๆ,หอมกระทะสุดๆ,3,1,1
361,others,น้ำจิ้มหวานไป,น้ำจิ้มหวานไป,1,1,1
362,others,ไม่ดี,ไม่ดี,6,1,1
363,others,ทานได้,ทานได้,1,1,1
364,others,จะเลิกสั่ง,จะเลิกสั่ง,1,1,1
365,others,น้ำท่วมไปหน่อย,น้ำท่วมไปหน่อย,1,1,1
366,others,ไม่โดดเด่น,ไม่โดดเด่น,3,1,1
367,others,เหมือนเอาไปต้มแล้วเอาน้ำออกมากกว่า,เหมือนเอาไปต้มแล้วเอาน้ำออกมากกว่า,1,1,1
368,others,ผัดหอมกลิ่นกระทะ,ผัดหอมกลิ่นกระทะ,1,1,1
